href,apartment_type,price,address,square,building_floor,floor,commission_percent,time_of_creation,agency,metro_distance,metro_station,latitude,longitude,postal_code,area
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_35_et._1962085179,"
 2-к квартира",18500,"ул. Бекетова, 73",44.0,3,5,0,2020-07-12 19:36:00,,,без метро,56.293916,44.030439,603146.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_49_m_216_et._1827076907,"
 1-к квартира",16000,"жилой район Кузнечиха, б-р 60-летия Октября, 23к4",49.0,2,16,0,2020-07-13 20:34:00,,,без метро,56.28726700000001,44.042099,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_15_et._1967930712,"
 1-к квартира",10000,"жилой район Щербинки, микрорайон Щербинки-1, 11",32.0,1,5,0,2020-07-14 21:46:00,,,без метро,56.238222,43.967197,,Приокский район
/nizhniy_novgorod/kvartiry/studiya_25_m_69_et._1223363926,"
 Студия",19500,"ул. Белинского, 91",25.0,6,9,0,2020-06-30 21:51:00,,2 км,Горьковская,56.318022,44.026935,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_25_et._1877594429,"
 1-к квартира",15000,"ул. Сурикова, 12",33.0,2,5,0,2020-06-30 18:23:00,,,без метро,56.27724300000001,43.98431,603081.0,Приокский район
/nizhniy_novgorod/kvartiry/studiya_15_m_35_et._1979742621,"
 Студия",10500,"ул. Бориса Панина, 19А",15.0,3,5,0,2020-06-30 13:23:00,,"2,5 км",Горьковская,56.310527,44.034122,603089.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_69_m_617_et._758402912,"
 2-к квартира",19500,жилой комплекс Цветы,69.0,6,17,0,2020-06-30 18:51:00,Агентство,,без метро,56.262222,44.015455,,Приокский район
/nizhniy_novgorod/kvartiry/studiya_18_m_410_et._711373683,"
 Студия",10000,"Бурнаковская ул., 77",18.0,4,10,0,2020-06-30 09:46:00,,"1,5 км",Буревестник,56.341533,43.912786,603074.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_39_et._1693036577,"
 1-к квартира",11000,"микрорайон Северный, ул. Пермякова, 12",33.0,3,9,65,2020-06-30 11:13:00,Агентство,"2,2 км",Комсомольская,56.268641,43.86898400000001,603095.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_38_m_39_et._1924783529,"
 1-к квартира",15000,"ул. Тропинина, 2А",38.0,3,9,70,2020-06-30 17:27:00,,,без метро,56.235335,43.950902,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_317_et._1928245396,"
 1-к квартира",12000,"Южный б-р, 10",36.0,3,17,70,2020-06-30 12:34:00,Агентство,"2,6 км",Парк Культуры,56.217911,43.862337,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_79_et._1871947043,"
 2-к квартира",13000,"пр-т Кораблестроителей, 6",44.0,7,9,70,2020-06-30 11:15:00,Агентство,,без метро,56.365697,43.820251,603128.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_28_m_79_et._1969836412,"
 1-к квартира",15000,"Нижегородская ул., 10",28.0,7,9,20,2020-06-30 14:56:00,,900 м,Горьковская,56.320762,43.98677100000001,603109.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_62_m_49_et._1822920407,"
 3-к квартира",26000,"Ковалихинская ул., 51",62.0,4,9,70,2020-06-30 13:04:00,Агентство,"1,7 км",Горьковская,56.320902,44.018581,603006.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_53_m_79_et._1949622476,"
 2-к квартира",20000,"Ковалихинская ул., 30",53.0,7,9,70,2020-06-30 17:01:00,Агентство,"1,8 км",Горьковская,56.321626,44.019955,603155.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_91_m_1117_et._1923912334,"
 3-к квартира",25000,"ул. Академика Сахарова, 115к1",91.0,11,17,0,2020-06-30 16:32:00,Агентство,,без метро,56.261558,44.014754,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_23_et._1923906369,"
 1-к квартира",8000,"сельский пос. Новинки, Нижегородская ул., 7",32.0,2,3,60,2020-06-30 10:51:00,Агентство,,без метро,56.193046,43.859022,607635.0,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_49_et._1941038027,"
 1-к квартира",16000,"ул. Красных Партизан, 18",32.0,4,9,0,2020-06-30 17:22:00,Агентство,"1,6 км",Парк Культуры,56.252437,43.842215,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_62_m_314_et._1835820792,"
 3-к квартира",26000,"пр-т Гагарина, 29Е",62.0,3,14,0,2020-06-30 12:55:00,,"2,5 км",Ленинская,56.291788,43.97601,603057.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_59_et._1961332762,"
 1-к квартира",15000,Совнаркомовская ул.,33.0,5,9,0,2020-06-30 13:07:00,,1 км,Стрелка,56.330051,43.962948,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_45_et._1953632568,"
 1-к квартира",10000,"Южное ш., 22А",32.0,4,5,60,2020-06-30 09:23:00,Агентство,"1,9 км",Парк Культуры,56.22451700000001,43.862211,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_54_m_49_et._1869820867,"
 2-к квартира",12000,"жилой район Мещерское Озеро, ул. Сергея Есенина, 22",54.0,4,9,50,2020-06-30 09:39:00,Агентство,700 м,Стрелка,56.333509,43.937993,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33.5_m_22_et._1832800900,"
 1-к квартира",11000,"ул. Куйбышева, 24",33.5,2,2,0,2020-06-30 07:57:00,,600 м,Бурнаковская,56.330071,43.917197,603074.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_119_et._1928521518,"
 1-к квартира",14000,"Приокский район, Цветочная ул., 13",36.0,1,19,50,2020-06-30 13:48:00,Агентство,,без метро,56.260313,44.005591,,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_910_et._1050038505,"
 2-к квартира",21000,"Гордеевская ул., 36А",60.0,9,10,50,2020-06-30 17:19:00,Агентство,1 км,Канавинская,56.329402,43.930986,603116.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_51_m_510_et._1869562960,"
 2-к квартира",13000,"Бурнаковская ул., 65",51.0,5,10,50,2020-06-30 09:48:00,Агентство,"1,6 км",Буревестник,56.341942,43.914502,603074.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_69_et._1902201920,"
 2-к квартира",23000,"ул. Героя Советского Союза Усилова, 10",50.0,6,9,50,2020-06-30 14:47:00,Агентство,,без метро,56.313413,44.051396,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_63_m_426_et._1867261847,"
 2-к квартира",22000,"жилой район Кузнечиха, б-р 60-летия Октября, 21к1",63.0,4,26,70,2020-06-30 15:46:00,,,без метро,56.285338,44.043572,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_610_et._1929493565,"
 1-к квартира",15000,"Верхнепечёрская ул., 14",35.0,6,10,50,2020-06-30 14:08:00,,,без метро,56.285973,44.06945200000001,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_1717_et._1126415052,"
 1-к квартира",13000,"ул. Академика Сахарова, 105к2",45.0,17,17,60,2020-06-30 08:48:00,Агентство,,без метро,56.264067,44.019731,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_52.5_m_410_et._1835293378,"
 1-к квартира",20000,"Полтавская ул., 39",52.5,4,10,50,2020-06-30 16:07:00,,2 км,Горьковская,56.313039,44.027106,603089.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_619_et._1786258255,"
 2-к квартира",18000,"ул. Академика Сахарова, 119к2",60.0,6,19,50,2020-06-30 08:48:00,Агентство,,без метро,56.25937800000001,44.010505,,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_43_m_25_et._585252766,"
 2-к квартира",15000,"Херсонская ул., 10",43.0,2,5,0,2020-06-30 10:30:00,,500 м,Пролетарская,56.27095600000001,43.91314600000001,603090.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_55_m_46_et._1782768357,"
 2-к квартира",18000,"ул. Бетанкура, 6",55.0,4,6,50,2020-06-30 09:39:00,Агентство,500 м,Стрелка,56.33068000000001,43.951225,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_50_m_1010_et._557719091,"
 1-к квартира",20000,"ул. Александра Хохлова, 1",50.0,10,10,0,2020-06-30 14:21:00,,,без метро,56.303731000000006,44.069551,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_72_m_817_et._1975213480,"
 2-к квартира",14000,"ул. Богдановича, 6",72.0,8,17,50,2020-06-30 12:53:00,Агентство,,без метро,56.28447900000001,44.070593,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_46_m_1219_et._1777557696,"
 2-к квартира",18000,Казанское ш.,46.0,12,19,0,2020-06-30 08:49:00,,,без метро,56.28977,44.075435,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_25_et._1925179644,"
 1-к квартира",13000,"жилой район Щербинки, микрорайон Щербинки-1, 20",32.0,2,5,0,2020-06-30 09:10:00,,,без метро,56.23869200000001,43.962373,,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_51_m_816_et._1817868088,"
 1-к квартира",17000,"ул. Бориса Панина, 5к6",51.0,8,16,70,2020-06-30 13:25:00,Агентство,"2,3 км",Горьковская,56.307377,44.030232,603105.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_56_m_69_et._1977316321,"
 3-к квартира",30000,"ул. Максима Горького, 148",56.0,6,9,50,2020-06-30 14:16:00,Агентство,400 м,Горьковская,56.31533100000001,43.999671,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_1014_et._1946163011,"
 1-к квартира",14000,"д. Афонино, Академическая ул., 5",45.0,10,14,60,2020-06-30 08:50:00,Агентство,,без метро,56.282026,44.084167,,область
/nizhniy_novgorod/kvartiry/2-k_kvartira_69_m_917_et._1926404638,"
 2-к квартира",20000,"Первоцветная ул., 6к1",69.0,9,17,50,2020-06-30 12:19:00,Агентство,,без метро,56.265012,44.018698,603136.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_48.1_m_1218_et._1849391395,"
 1-к квартира",24000,"ул. Тимирязева, 7к4",48.1,12,18,70,2020-06-30 13:24:00,Агентство,1 км,Горьковская,56.305699,44.000255,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_1317_et._1946328250,"
 2-к квартира",20000,"Первоцветная ул., 6",70.0,13,17,60,2020-06-30 11:38:00,Агентство,,без метро,56.26566700000001,44.019578,603136.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_49_et._1128101323,"
 2-к квартира",16000,"ул. Тропинина, 4",47.0,4,9,0,2020-06-30 08:59:00,,,без метро,56.235165,43.948818,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_59_et._1914578782,"
 1-к квартира",16000,"жилой район Мещерское Озеро, ул. Сергея Есенина, 48",43.0,5,9,50,2020-06-30 08:58:00,,"1,3 км",Стрелка,56.33801999999999,43.928345,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_410_et._1285604152,"
 2-к квартира",20000,"ул. Янки Купалы, 46",60.0,4,10,50,2020-06-30 10:20:00,Агентство,"1,3 км",Парк Культуры,56.237272,43.841262,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_89_et._1946372775,"
 1-к квартира",15000,"Казанское ш., 23к1",35.0,8,9,0,2020-06-30 14:02:00,,,без метро,56.28667700000001,44.073917,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_68.4_m_1114_et._1948054571,"
 3-к квартира",27000,"жилой район Верхние Печёры, 1-й микрорайон, ул. Композитора Касьянова, 1",68.4,11,14,0,2020-06-30 11:12:00,,,без метро,56.289151,44.073926,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_810_et._716301298,"
 2-к квартира",18000,Бурнаковская ул.,44.0,8,10,0,2020-06-30 07:28:00,,"1,3 км",Буревестник,56.340849,43.910037,,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_1825_et._1817314952,"
 1-к квартира",20000,"пр-т Гагарина, 101к2",36.0,18,25,60,2020-06-30 13:28:00,Агентство,,без метро,56.238202,43.955115,603107.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_68_m_717_et._1966010278,"
 2-к квартира",18000,"ул. Ванеева, 205",68.0,7,17,50,2020-06-30 09:08:00,Агентство,,без метро,56.291753,44.034418,603122.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_311_et._1785838532,"
 2-к квартира",25000,"ул. Маршала Баграмяна, 1",70.0,3,11,70,2020-06-30 13:31:00,Агентство,"1,9 км",Горьковская,56.30008,43.976917,603022.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_710_et._1088322638,"
 1-к квартира",16000,"Казанское ш., 23",35.0,7,10,0,2020-06-27 16:44:00,,,без метро,56.286033,44.07510300000001,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_610_et._1199532090,"
 1-к квартира",17000,ул. Бориса Панина,40.0,6,10,50,2020-06-22 13:22:00,Агентство,"2,2 км",Горьковская,56.31001800000001,44.029459,,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_65_m_48_et._1857532328,"
 3-к квартира",35000,"Ошарская ул., 15",65.0,4,8,50,2020-06-19 13:18:00,Агентство,"1,1 км",Горьковская,56.320033,44.009104,603006.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_60_m_39_et._1963103054,"
 3-к квартира",27000,"ул. Белинского, 85",60.0,3,9,50,2020-06-30 22:17:00,Агентство,"2,1 км",Горьковская,56.31892,44.027977,603024.0,Советский район
